stock,minmax,BOP,TSF,HT_DCPERIOD,TAN,COS,AD,SIN,TRANGE
6143,min,-1.0,39.98537362637363,13.41519992882813,-16.56386979991159,-0.9994979201857219,-54270546.840310924,-0.9981825554388528,0.5775999999999968
6143,max,2.0,12.175294505494506,17.32830780638177,33.12930916856808,1.9994979201816614,13649239.356419489,1.9963654543275648,3.865099999999998
