stock,minmax,BOP,TSF,HT_DCPERIOD,TAN,COS,AD,SIN,TRANGE
6470,min,-1.0,35.78267362637362,16.385602178680873,-12.731488055496689,-0.99828496863054,-4478673.849036425,-0.9998554894814858,0.12539999999999907
6470,max,2.0,19.31721648351651,17.919086625685875,71.5465012047229,1.9957717772807406,29748748.00513823,1.9870542734963483,6.564100000000003
