stock,minmax,BOP,TSF,HT_DCPERIOD,TAN,COS,AD,SIN,TRANGE
2885,min,-1.0,19.126690109890117,16.707395510713866,-25.795031818977815,-0.9998727787199191,-131713.2447525207,-0.695453933334366,0.12549999999999883
2885,max,1.9286324056684276,3.5801758241757895,15.57330180771985,48.025874058861966,1.9514271744270415,221412871.01528132,1.69470333312368,0.7531999999999996
