stock,minmax,BOP,TSF,HT_DCPERIOD,TAN,COS,AD,SIN,TRANGE
8091,min,-1.0,60.54086263736258,19.318271591382096,-17.824675456858124,-0.9963424648187189,-7849234.991659271,-0.9984299877797046,0.8175999999999988
8091,max,2.0,18.377178021978082,23.095365420728786,38.41230764530728,1.9955957652341307,12240210.821035478,1.9972524101350513,5.968199999999996
