stock,minmax,BOP,TSF,HT_DCPERIOD,TAN,COS,AD,SIN,TRANGE
6525,min,-1.0,63.460299999999975,14.492547403618692,-325.4519386307253,-0.9974773138239041,-22475900.897691127,-0.9999952794434631,0.49550000000000693
6525,max,1.962954657577253,15.907941758241861,12.237434723595959,339.8485504691848,1.9947080567671323,8296869.945145538,1.9999743795015268,4.211799999999997
