stock,minmax,BOP,TSF,HT_DCPERIOD,TAN,COS,AD,SIN,TRANGE
6747,min,-1.0,188.93631648351644,18.235657968493918,-16.59642243778573,-0.9998670309311409,-644930.7215359814,-0.9981896586794665,0.0
6747,max,2.0,82.91153076923061,12.490454313236867,27.92674314055629,1.9905421914625876,485668.89285866683,1.9938871271756713,27.3519
