stock,minmax,BOP,TSF,HT_DCPERIOD,TAN,COS,AD,SIN,TRANGE
6196,min,-1.0,112.11259010989019,20.639530202291542,-25.972781417455842,-0.9999869888931173,-115081104.61177263,-0.9998698118857775,1.3800999999999988
6196,max,2.0,56.84251318681305,19.41040699388716,87.93927554714256,1.998098790682859,28936087.314018413,1.9991294388986955,11.961000000000013
