stock,minmax,BOP,TSF,HT_DCPERIOD,TAN,COS,AD,SIN,TRANGE
5347,min,-0.9841302061227882,85.9938626373627,15.983512421706635,-5.995582903507924,-0.9997697952107404,-61306416.45969346,-0.9991973615191077,1.290300000000002
5347,max,1.960325295668004,49.84762967032958,14.161642328550272,30.939431107907993,1.9996471098972248,35560320.69002285,1.9962196440217537,9.031800000000004
