stock,minmax,BOP,TSF,HT_DCPERIOD,TAN,COS,AD,SIN,TRANGE
3558,min,-1.0,93.45769780219783,16.551291347855592,-21.554492344400483,-0.9999964686670102,-3144993.2127022617,-0.9991975898121243,0.5578000000000003
3558,max,2.0,101.35564175824166,22.52840153593164,46.50189294809431,1.9997220903268502,66092248.832479686,1.9970040895716092,21.291900000000012
