stock,minmax,BOP,TSF,HT_DCPERIOD,TAN,COS,AD,SIN,TRANGE
2002,min,-1.0,28.05156373626369,15.87994254081961,-25.190204090869898,-0.9993741644130074,-412433297.56434774,-0.9992500792003671,0.1739999999999995
2002,max,2.0,7.1299010989011755,16.886605275122267,50.99693127978966,1.9993740523288817,513299444.2246076,1.9984630448467724,2.1321999999999974
