,BOP,TSF,HT_DCPERIOD,TAN,COS,AD,SIN,TRANGE
0,-0.104467936,-0.035303447,-0.0018299893,0.00566639,0.068900205,-0.036497112,0.06123266,0.022506574
1,-0.03182392,-0.07073568,-0.012452587,0.024508845,-0.030572826,-0.038000733,-0.04055642,0.0382654
2,0.034752827,0.04310094,0.05920234,0.016036198,0.036826953,0.0184772,-0.047110975,0.07507165
3,-0.0679847,-0.07787484,-0.07563213,0.009227173,0.0037858493,0.044482507,-0.012345596,0.0025634943
4,0.027555797,-0.08854842,-0.045528255,-0.004549498,0.05623314,-0.109810546,0.06546511,0.07790466
5,-0.028412402,0.15692863,-0.07994691,-0.10454715,0.056965925,-0.037079092,-0.09211474,-0.01577649
6,0.030211149,-0.041515972,0.032976992,-0.06165205,0.010468799,-0.021217918,0.035255406,0.025822155
7,0.058527846,0.08246842,0.080549166,-0.045199636,0.04796679,0.0021449279,0.010232827,-0.019097256
8,0.023281822,-0.041326903,-0.04319679,-0.0048119174,0.007235908,-0.061592538,0.008691464,0.049216054
9,-0.0018984447,-0.0048580836,-0.057905752,-0.026152983,0.014800693,-0.015712699,-0.08084443,0.0036493437
10,-0.043293327,-0.03248652,0.044600748,-0.08676635,-0.07699318,-0.049089916,-0.035494123,-0.11525198
11,0.007740528,0.048819236,0.03788334,-0.048682198,0.028492242,0.0034627665,0.06664952,-0.058671996
12,0.022884162,-0.0029797782,-0.07100073,0.07985737,0.082322344,0.048029143,0.013636426,-0.007466098
13,-0.060736317,-0.12939364,0.092502825,0.033540804,-0.050039828,-0.052120946,0.0013850959,0.116647325
14,0.065721065,-0.01292802,0.07859511,0.09440431,-0.08317444,-0.048380286,0.0754665,0.101393014
15,0.054338552,0.1015202,-0.038448498,-0.120156944,0.00014987586,0.07940799,-0.05196127,0.00042492847
16,0.008309104,0.0725785,-0.09051976,-0.10435269,-0.008596013,-0.04232887,-0.022145616,-0.1102055
17,-0.057889294,-0.07488772,0.02284842,-0.02252383,-0.07641079,0.006706165,-0.082133345,0.039893877
18,-0.025104346,-0.076324075,0.04121217,0.004205894,-0.03537633,-0.100103855,-0.03637932,-0.008038589
19,0.033152886,0.004230772,0.08206968,0.07613508,0.08970751,0.0019279663,0.0056177857,0.103095576
20,0.07467581,0.0062816897,0.06478119,-0.08940375,-0.013669589,-0.04042759,0.021232923,-0.05990452
21,0.0050906674,0.04890845,0.005193661,-0.03080175,-0.04978993,0.0048020724,0.07206686,-0.069833174
22,-0.065179564,0.0118445195,0.021289265,-0.034240868,0.039720807,0.10529188,-0.047373503,-0.10149136
23,0.0054312274,-0.14152385,0.08720236,0.012285379,0.058452107,-0.041229483,-0.0026962757,0.013990499
24,0.094099365,0.03222714,-0.078838676,0.060174808,0.015279696,-0.031724352,0.05625676,-0.04936314
25,0.038362935,0.089450695,0.025652306,-0.059018996,-0.06257941,0.09320333,0.047760174,0.039752353
26,-0.112311944,-0.13995223,-0.05214104,0.085445434,-0.030372428,-0.07233066,0.06069261,-0.024684351
27,-0.011968433,0.06595848,0.07831712,0.05435432,0.0623592,0.09064405,-0.018506533,-0.09576575
28,-0.015210288,0.049072664,0.080104135,-0.08661875,0.05027217,-0.024542764,0.04165861,-0.07711515
29,-0.040951412,-0.054290093,0.08986618,-0.012044513,-0.0415771,-0.0029155945,0.07999034,0.028965153
30,-0.041311998,0.06430156,0.017848205,-0.043960515,0.089445114,0.07447831,0.036550093,0.09636253
31,0.057398587,0.11752498,-0.060998768,-0.004310451,-0.02068632,0.056505773,-0.0680683,-0.016095443
32,0.099815115,0.011255292,-0.002574514,-0.10799037,0.067528486,-0.0501933,0.047276847,-0.08160593
33,-0.03908397,-0.11032765,-0.012767077,0.059394166,0.0071717585,0.060475074,0.07467133,0.06258861
34,0.08159734,-0.041488174,-0.00974198,0.025622938,0.08797364,-0.009196029,0.06929402,-0.022774313
35,-0.0738331,-0.07281049,-0.008479418,0.028611504,-0.043525185,0.070928685,-0.02531015,-0.010208274
36,-0.06971342,0.034437373,-0.0012280296,0.057361465,-0.016960539,-0.08962491,0.037169114,0.09385128
37,-0.1138689,-0.10676938,0.070758656,0.07619703,0.014622248,-0.093094945,0.098786935,0.13601473
38,0.046884432,0.055725876,0.058843106,-0.035416346,0.09019781,-0.043522824,0.036577817,-0.06069968
39,0.06253477,0.067629024,0.032708824,0.012921408,-0.024118518,-0.04482527,0.031711757,-0.09240891
40,-0.080386885,-0.05607753,-0.0019449785,0.06408523,-0.0132708065,-0.03601625,0.052759353,0.11376884
41,-0.077630125,-0.011383928,-0.08124426,-0.0058023036,0.047925398,-0.07088968,-0.0731386,-0.040235993
42,0.02215195,0.007587956,0.02937133,-0.0073119206,0.022318834,-0.047260113,0.010037222,-0.026791736
43,-0.05491842,-0.06602074,0.03223005,0.01885321,-0.04136592,0.005230234,-0.017664317,-0.076457985
44,0.029251464,-0.11648051,-0.053455845,0.086056806,-0.032080337,0.05078133,-0.010414658,0.09356133
45,-0.0086782435,0.0596636,-0.017024849,-0.022985173,0.057674866,-0.043297175,0.04679153,-0.067230724
46,0.027988154,-0.06274956,0.07532017,-0.018604312,-0.05875618,-0.040919464,-0.030334596,0.08891953
47,0.026671784,0.019165311,-0.010267323,-0.09133431,0.05709558,0.0375117,0.06628945,-0.08647053
48,0.04479839,0.09250419,0.020549009,0.044930987,0.036878075,-0.058552347,0.05991124,-0.024825618
49,-0.09763323,-0.11326079,0.062234104,0.009185325,0.007831561,-0.057656437,0.005557009,0.09395443
50,0.019706199,-0.026275987,0.06939017,-0.08537584,-0.019445421,0.05113231,-0.022462962,-0.02039164
51,0.085794985,-0.07595989,-0.031746786,0.087386064,-0.03545541,0.02601907,-0.033640806,-0.0061373916
52,0.014119025,0.09495191,-0.025237177,-0.07205079,0.06881717,0.06507909,-0.07364118,-0.009446181
53,0.041624334,-0.08546451,-0.0121207815,0.05522202,0.03473541,0.03473137,0.050807886,0.044070486
54,-0.0475508,0.071664006,0.04178172,0.0676799,-0.05478169,0.07200398,0.072264045,0.05987737
55,0.07340831,0.12295774,-0.047083236,0.009813037,-0.06733584,0.09760327,0.07316345,-0.07531722
56,-0.026485631,-0.052210305,-0.058646753,0.053036604,-0.06775843,-0.05688023,-0.029762492,0.07889796
57,0.05619156,-0.052241568,-0.043445308,-0.07044709,0.025797002,0.041721974,0.08607349,0.0063170074
58,-0.09532564,-0.1546006,0.08152799,0.13069029,0.029377453,0.024373526,0.07485991,0.12539594
59,0.026641326,-0.032090217,0.0030695975,0.038468312,-0.016707618,0.057276282,0.0796166,-0.001266189
60,0.021361964,-0.009877853,0.052583206,0.045502424,-0.0049245926,0.0009380509,0.01785142,-0.039677564
61,0.06272477,0.008886884,0.015306568,-0.0962819,-0.060982976,0.0018856131,0.07832968,0.06252911
62,0.046834208,-0.040588263,-0.03473982,0.0421491,-0.04775176,0.049607977,0.019097062,0.036543623
63,-0.073826864,-0.031143911,-0.023629535,-0.044227675,-0.07220271,-0.020481296,0.07797912,-0.089169525
64,-0.02757662,-0.011612525,-0.06251952,-0.07864175,-0.017321305,0.10027043,-0.006271269,-0.109940045
65,0.06548903,-0.10181694,0.030562531,0.07577451,-0.069552645,0.027380582,0.07673022,0.089217454
66,0.06428737,0.09408533,-0.019697797,-0.10688556,-0.060997386,-0.06117555,-0.02097822,-0.06578704
67,0.10834983,0.11098892,-0.062018618,-0.06438999,0.061419398,-0.0024582725,0.001998515,0.0461688
68,-0.05235365,0.102581166,0.035141632,-0.100994974,0.04148245,-0.048448507,0.02448933,-0.0376271
69,-0.017343186,-0.051236056,-0.067581356,0.060061794,-0.08447911,-0.0074824565,-0.047686636,-0.08977475
70,-0.05009855,-0.06477435,0.083684765,0.0449578,-0.02089442,0.07149965,0.07256599,-0.026205173
71,0.041128214,0.006799545,0.025037384,-0.020847062,0.08245044,0.05147988,-0.05487739,0.02354538
72,-0.017755814,-0.031638987,-0.014887703,0.006743668,0.030111572,0.043940887,-0.008720627,0.05077176
73,-0.001022282,-0.0337545,-0.064816676,-0.02263548,0.076887704,0.024314309,-0.04401566,-0.0130291935
74,0.080173574,0.09807676,-0.033920184,-0.12584412,0.02447982,0.0070454744,0.029311065,-0.027800506
75,-0.050450332,0.0055325334,-0.08502391,-0.037742525,-0.0062398748,0.042716686,-0.08421967,-0.08998379
76,0.043617383,-0.07291688,-0.06441815,0.08157383,0.025892802,0.067365125,-0.07485577,0.023140864
77,0.00020219694,0.058415025,-0.066082604,-0.010359918,-0.06897664,-0.043124788,0.071727246,0.04561822
78,-0.03673723,-0.014376832,0.06574452,-0.04155187,0.08544162,-0.0522007,0.08463676,0.0068416772
79,0.035041228,0.062679246,0.000299689,-0.0030034506,-0.070999615,-0.051270332,-0.011994589,-0.07197946
80,-0.043980006,-0.10022981,0.03626409,-0.044304524,-0.014778893,-0.058826495,0.052398037,0.083194084
81,0.043994285,-0.07964839,0.035640117,-0.0048281187,0.07023378,-0.054357998,0.056684796,-0.014488943
82,0.094091505,-0.06642462,-0.07318393,0.067246914,0.062337544,0.05860306,-0.046680868,-0.03435101
83,-0.029539466,0.03448452,-0.014229534,-0.026440412,0.07101725,-0.087593265,0.011992442,-0.032840587
84,-0.08829925,-0.07487476,-0.018368926,0.007040281,-0.006314213,-0.09697085,-0.008592591,0.07046473
85,-0.06905833,-0.013132525,0.035331126,-0.028185364,-0.024853284,-0.058588274,0.021004895,-0.08361071
