,BOP,TSF,HT_DCPERIOD,TAN,COS,AD,SIN,TRANGE
0,0.05211329,0.07635651,-0.03763249,0.024649031,0.05681734,0.033029206,-0.0632989,-0.014761744
1,-0.22865938,-0.00044475228,0.01270191,0.046030622,0.06698567,-0.013873124,0.010543151,0.06256236
2,-0.08986656,0.017242631,0.05028101,0.075483255,-0.015583879,-0.024654483,0.09155357,-0.020509023
3,0.0039684083,0.08097853,-0.039862745,0.04546029,0.012595236,0.020286882,0.05885541,0.020644596
4,-0.09519237,0.058448274,0.07674064,0.044712115,0.064239465,0.0531716,0.08495173,0.044814587
5,0.09611611,0.031706985,0.048003096,-0.12649393,-0.0021636891,0.021868596,-0.0844742,-0.040816613
6,-0.008100954,0.06663923,-0.08924483,-0.06280479,0.023017222,0.05938499,0.0330906,-0.020209346
7,0.09299981,0.02075882,0.05779162,-0.07194989,-0.0666793,0.011651356,-0.015789982,-0.06730139
8,0.036715034,0.016825156,0.06302756,0.08551538,-0.009883065,0.055129673,-0.021541445,-0.07107313
9,0.081860214,0.079769015,-0.0988511,-0.018141726,-0.07160275,0.053366393,-0.10168111,-0.07293751
10,0.049208086,0.006319493,0.05811088,0.04888604,0.08532319,-0.092124484,0.056457132,0.08195071
11,-0.16933884,0.052254613,0.012506972,0.11017667,-0.047241036,0.026731366,0.025009332,0.1282012
12,-0.0021355788,0.04204942,0.023432134,0.0006004529,-0.08803329,0.012157943,0.03328109,-0.023665998
13,-0.08411407,0.07654372,-0.057526555,0.011788783,-0.081748195,-0.015272927,-0.024503816,-0.06319998
14,0.048208047,0.015689693,0.07019929,0.0007384508,-0.04655106,0.030663418,-0.074346885,0.027610177
15,-0.049137283,0.018061562,-0.008172281,-0.06135475,0.015365397,-0.08820127,-0.0009796087,-0.059169695
16,-0.054018456,-0.08026887,-0.015635109,0.06364763,0.06351115,-0.057824362,-0.005473973,0.03868865
17,-0.080114685,-0.017376926,0.06604678,-0.06362978,-0.07405409,0.036336828,0.047609404,0.039335314
18,0.012278423,0.06813703,-0.06851192,-0.07451859,-0.025499538,-0.04227309,-0.036834422,-0.041176677
19,-0.10992166,0.019375881,0.09746418,0.07696485,-0.08227903,-0.07001095,-0.0077858185,0.09966047
20,-0.021454947,0.07097242,-0.045800976,0.046383187,-0.0007397157,0.05132811,-0.05952088,-0.06336252
21,0.07286313,0.07059365,0.044715047,-0.109110765,0.056642428,0.07249288,-0.030507946,-0.09934401
22,-0.07722399,-0.043395977,0.09048293,-0.035176277,0.008387435,0.06063815,0.060586013,0.019440766
23,-0.016469037,-0.07718417,-0.06882111,0.01639803,0.08019151,-0.02358682,-0.0016683539,-0.097339354
24,-0.0643338,-0.028709676,-0.050055247,-0.06659105,-0.045260254,0.067782916,0.06639946,0.014606503
25,0.09756314,-0.06778324,0.015377184,0.023407994,0.0037490719,0.04507561,-0.08801917,0.03528075
26,-0.039623305,0.046590928,0.024311773,-0.02012951,0.055772804,0.032422394,0.06700865,-0.06850835
27,0.118577376,0.031236358,0.010099148,-0.0557837,-0.0367688,0.07017814,-0.0010642991,0.009447845
28,-0.053159587,0.07186533,-0.009974702,0.020559942,0.08306081,-0.08316617,-0.07271057,-0.06837153
29,-0.16765095,0.028474282,0.046693716,0.018043008,-0.01271247,-0.0019643723,0.06095824,-0.038959894
30,0.016886832,0.048241805,-0.00022907463,-0.07087948,0.03643107,-0.019788114,0.057766806,0.011107523
31,-0.06726175,-0.010814662,0.075507835,0.065406114,-0.05920963,0.031358015,0.03182575,-0.0002750151
32,0.03792566,-0.036598783,-0.06876801,-0.08743781,0.043903556,0.074649334,-0.013823918,-0.06862527
33,-0.10783322,-0.030990686,0.015256223,0.020432202,-0.083678655,-0.031120632,0.08292207,0.049244214
34,0.105164945,-0.027777921,0.022645058,-0.020173952,-0.023835259,-0.07350249,0.020858908,-0.10075195
35,-0.03812836,0.017945044,0.09006063,-0.006800026,-0.041876912,0.062275454,0.07040257,-0.05080003
36,0.1373808,-0.053521052,0.028471604,-0.005564706,-0.023102151,0.081334546,-0.10337415,0.032599792
37,-0.018041179,-0.012234119,0.06049394,0.045090135,0.025128301,-0.08387451,0.060713332,-0.0074453354
38,0.04471754,-0.060013514,0.07741131,0.029581822,-0.01430509,0.023121785,0.060918316,0.08963044
39,0.060862422,0.02320067,-0.003937411,-0.09830151,-0.04518109,-0.011768333,0.020556504,-0.043158352
40,-0.17646047,-0.025129138,0.09660571,0.089280784,0.026605796,0.011440871,0.07937373,-0.015884932
41,0.061913475,0.052079048,0.03660749,0.012142116,0.08466339,-0.053690292,-0.058633007,-0.06484801
42,-0.11744751,-0.07104257,0.024744002,0.04507053,-0.06134327,-0.031730857,-0.04344967,-0.0037209785
43,0.00060017203,-0.026143696,-0.080428146,-0.053136334,0.06892944,0.09599695,-0.047582977,-0.086437196
44,0.01701966,0.012046407,-0.025278235,0.016546777,-0.04631431,0.004600666,0.0492475,0.023928978
45,0.08082935,-0.051440552,0.0095185805,-0.0930978,0.061877128,0.08068563,-0.081360176,-0.0049417876
46,-0.12377684,0.0074292063,0.061285198,0.08241415,-0.053950742,-0.044166025,-0.043201905,-0.05522955
47,-0.13257006,0.07482223,-0.050739523,0.06278007,-0.08661736,-0.09000035,0.07718981,-0.0041128993
48,0.009193723,-0.025026508,0.06352787,0.027325507,-0.010536204,0.044026207,0.085797265,0.080124654
49,0.061398245,-0.032019615,0.066012554,-0.004459223,-0.036085505,0.07918395,-0.027961325,-0.064016394
50,0.098153956,0.027758008,-0.009065153,0.05975045,-0.011520474,-0.01828934,0.0016833177,-0.07195364
51,-0.21959482,-0.08024737,-0.05403113,0.07510236,0.06213373,-0.0836334,-0.012417189,0.078348026
52,0.14492768,0.012237721,-0.07351977,-0.084323175,-0.077585794,-0.052050788,-0.079437874,-0.040797904
53,-0.0902998,0.031824138,-0.08316942,-0.030037194,-0.0059107407,-0.045016233,-0.07956113,-0.07214054
54,-0.01791009,0.040020734,-0.06168166,0.053640172,0.071807325,-0.021302503,-0.05555978,0.058188565
