,BOP,TSF,HT_DCPERIOD,TAN,COS,AD,SIN,TRANGE
0,0.5542992738714128,-0.34358976382943296,-0.3009994359859968,-0.04014692489048393,0.20150302202428888,-0.6633297738320599,-0.30322266081017696,-1.9111594591557395
1,-0.017494817687753114,-1.356440516280168,-0.952383661402149,-0.1085850703128885,-0.13822271194162236,-0.8011380783072201,-0.10180980330772231,-0.5030280510323452
2,0.44939583367101166,1.7252722142642989,0.23149344662957452,-0.6806511047739274,-0.3150958870473866,1.199544134353613,0.33486316592337034,-0.20345523482508981
3,0.25799371873997123,-0.5700256002669158,0.4647959067444861,-0.2848826801469274,0.18557305854646147,-0.7267573158853236,-0.33302158155386985,-0.7445039912065397
4,-0.3313220416868673,0.4546597264796894,1.3879906593577753,0.380556288280036,-0.44864215059491275,0.7843346083052917,-0.025466906214480407,0.6754032961295393
5,-0.18270544013616713,1.0742562834498999,-0.013613543412519882,0.2887196478591865,0.8176142235835162,0.6083619027741762,0.20926722354200686,1.050751147786332
6,1.0143016770643842,-1.6862522858937223,-0.674684307168078,-1.8110799834474793,-1.352077609104569,0.04593134135208326,-0.10541311589525042,-0.26031834719724417
7,0.40423304005344257,-1.291744183940758,-1.1917553450646603,-0.8780947745905363,-0.6142111632036132,-0.20334741248756955,-0.5343980656027829,0.005044052026151921
8,0.4813504868005482,0.3057890373424992,0.5065359941027301,-1.1038806654927371,0.5701766493711057,0.28323923998160944,-0.21986228044624592,-0.7773940517432122
9,1.291134204833876,-1.361400530814108,-2.249157025681015,-1.659397800430391,-1.5591261563583194,-0.7478124225910291,-1.0093786593454048,-0.8340574411138673
10,0.5718626532494376,-1.6243557539231628,-0.9920260177622982,0.3524810863706119,-0.714287839930532,-0.5348528051379619,-1.6422366594049038,-0.6243474385702851
11,-0.2239473028263494,-0.07151188708903561,-0.09786630086468538,-0.35245898100447054,-0.34917207063180744,-0.016811433395480836,-1.1149869869297913,-0.47340420823949525
12,0.2143325644808233,1.2198965903753511,0.7363524181965454,1.0436784132660009,-0.282547941085735,1.2141789217821202,0.7808846440682405,0.6891536121174638
13,0.018573230081963883,1.5102972125771763,0.8849650287839284,0.2892694796938271,0.05206907240699734,1.2460359907870677,1.0543672386805574,1.1649533184960896
14,-0.20953869510980816,2.801092697839472,0.8525078394651082,0.3045538568751564,0.6510461613995143,0.2857528565804427,1.2513965125957904,1.0769997245298575
15,-0.27701283129061205,-0.3398241991202546,-0.5004357845795083,0.27162447189098565,-0.3746971885216388,0.06588899911705978,0.1308510436610275,0.09696806285982937
