stock,minmax,BOP,HT_DCPERIOD,SIN,SMA,TRANGE,DX,TAN,COS
6538,min,-1.0,18.32808921940186,-0.9986224473707922,136.81575,1.9235999999999933,0.0931854844031828,-12.834764877914221,-0.9999202351780129
6538,max,1.0,37.10621646416432,0.9969785016381285,164.91630333333336,15.3887,70.59586337083944,19.03188670055829,0.996816760567708
