stock,minmax,BOP,HT_DCPERIOD,SIN,SMA,TRANGE,DX,TAN,COS
9802,min,-1.0,16.685473847721163,-0.9999679611510064,117.89224333333347,0.9586999999999932,0.48153254410493573,-124.92119023675549,-0.9992920529533798
9802,max,1.0,39.18156246185583,0.9881320824404827,136.02453000000017,11.025199999999998,57.909794825100114,22.931549979140396,0.999768435737614
