stock,minmax,BOP,HT_DCPERIOD,SIN,SMA,TRANGE,DX,TAN,COS
5289,min,-1.0,13.241082060440679,-0.9927964701051614,265.83794666666665,2.849400000000003,0.23682061201651844,-21.40709837471084,-0.9999503146827653
5289,max,0.9024405275483781,24.41709922411922,0.998910707952256,296.8494700000003,27.069799999999987,51.718978053010964,15.92658980429681,0.9965250214843551
