stock,minmax,BOP,HT_DCPERIOD,SIN,SMA,TRANGE,DX,TAN,COS
2204,min,-1.0,16.4311180705217,-0.9946901097285136,89.53571666666667,1.1441999999999979,1.0163346301181861,-144.42151325993416,-0.9910924809919274
2204,max,0.9285628670741923,33.936763132834,0.9999760287541682,108.23677666666677,8.104700000000008,61.97217036508533,12.702725189396645,0.9997250561427778
