stock,minmax,BOP,HT_DCPERIOD,SIN,SMA,TRANGE,DX,TAN,COS
6515,min,-1.0,15.541089520869964,-0.999996739141997,629.1834800000001,10.87639999999999,0.09873077652943134,-391.57774070949534,-0.9998512776537534
6515,max,0.9830519515025602,35.47100880378284,0.9998650490391912,791.3737499999995,75.14599999999996,58.45744044531184,39.837897248255246,0.9999903912090821
