stock,minmax,BOP,HT_DCPERIOD,SIN,SMA,TRANGE,DX,TAN,COS
6585,min,-1.0,12.627746040673504,-0.9999304965951534,100.30735666666668,1.9621000000000066,0.1482610796637044,-1078.8469701976487,-0.9970796658815837
6585,max,1.0,31.145944336120692,0.9999995704140865,140.5212066666667,18.149699999999996,67.10353625971065,12.179038905153792,0.9999801011693088
