stock,minmax,BOP,HT_DCPERIOD,SIN,SMA,TRANGE,DX,TAN,COS
3708,min,-1.0,13.226219887875708,-0.9998020418525156,85.93562999999995,0.575800000000001,0.28687438806916205,-181.50703144563008,-0.9997747000150161
3708,max,1.0,26.358943679560745,0.9999848234446646,97.01388666666665,9.117199999999997,71.62810713189329,50.249740710702675,0.9999908424929703
