stock,minmax,BOP,HT_DCPERIOD,SIN,SMA,TRANGE,DX,TAN,COS
3583,min,-0.9193564700470152,13.424617025539415,-0.9998214781206323,190.11070999999984,2.4718000000000018,0.37273061644740324,-52.915282948032406,-0.9993258053788185
3583,max,0.9318158831155693,27.66021761455775,0.995730386415318,226.4125333333332,30.649699999999996,62.28175248514598,16.573868122847596,0.9976273032767481
