,BOP,SIN,BETA,HT_DCPHASE,COS,ADX,TAN,DEMA
0,-0.9964735538391202,-0.1390509408207174,0.46494082648524027,-1.2295882920184014,0.2337891898174533,-0.36169853636735955,-1.0535872660842887,-1.2824167803470963
1,0.5365403207585131,-0.698720144193982,0.18301388431541724,0.5097807627638349,0.5454791071336359,0.5507583720096388,1.1189500557952652,0.24023413461058898
2,-0.29108582733234917,-1.3256758125412507,-0.6734060334457393,-0.5471003527460053,-0.380396580615017,2.576685448704341,0.21637680815822732,0.29928835447111096
3,-0.4913572622655164,0.3058711863317351,-1.6513883703976153,0.7717445135979365,-0.830388495472557,0.6612826799457723,0.12124888385902681,0.50372624761462
4,0.6022069632257872,0.41964534594147124,1.8255432138066192,-1.0148882984547913,0.5039428769712225,-1.2433471103297895,-1.3725808437408762,-1.14763078432116
5,0.22248917912669414,-0.11961342354404528,0.6379463680722932,0.8304867165802577,0.6277632768021111,0.27661350401536805,0.5009542054286362,0.872594761303012
6,0.9566077468273256,0.3387907583800091,-0.7140340397195698,-1.2409403219106647,-0.707223188142812,-1.0842800002895139,0.27511468549992363,-1.2336567799713998
7,-0.3796142814225884,1.8214666516417377,0.10624582985302128,0.2859105685811838,0.2933309723586935,1.256914318206132,0.09236669896420079,0.12296522404114446
8,0.5979692207642696,-3.4216441845472922,-1.297639832641013,-0.5615225512793127,-1.31380130479774,-1.382317487566913,-1.3189497930804979,-1.3095868796591768
9,0.7699391182044428,0.44103124749767575,2.0624396943586376,-1.4182714597891286,-0.5093670179820016,-0.5146356860680231,-0.35474091418800435,-0.6922226574640719
10,-0.11673853599551054,-2.120515836755105,-0.03203234295650957,-0.21567578817648897,-0.13079801984458525,-1.7294806397814726,-0.858141433662271,0.13225526684034689
11,0.6709780018482876,-1.4487951986861274,-0.4226449780218315,0.05755063552050063,-0.5776053501965981,-1.071374294407855,0.5368265421059902,-0.008654754973215223
12,-0.42153187438950773,0.37876602122788927,-0.8834662386975536,0.5619589181155957,-0.7781272406073029,0.7907098377780075,0.3727328305486103,0.1784643107505911
13,1.0799077417099987,0.28128354497826563,1.5980432558752877,-0.43836648228103386,0.04254206960549584,1.2462982232783697,0.4808928029230398,-0.19148860463865583
14,0.5850090807792208,-0.010148144901638895,-0.07166513249619057,0.5684767112555632,0.6126241321319698,-0.7063330131510547,0.960908863070827,0.17453401372669666
15,-0.3532033552121164,-0.6192308522735964,-1.3389223218509256,0.33775747678234,-1.111226641557343,-1.1127528839026217,1.559765296027475,0.2551207571061444
16,-0.6103454714834619,-0.929011032195679,1.537154613017828,0.47885571964692225,-1.3488931966828643,-2.3682125803073575,0.39898340698994494,0.31327313977437277
17,-0.7229694247687,0.49917763545409827,-1.0903694760971354,0.12999599681569987,-0.5281157796439937,-0.6960124368123526,0.5305153524225922,-0.028268004401359393
18,-1.160463930881602,2.283739422451348,1.5781636256782048,0.9681284508806817,-1.2846776854963171,0.7643753938653987,0.2748626687700665,1.1501835702850165
19,1.4200034341750798,-1.0686918872486895,1.0317650077767948,-1.5465896205960712,-0.1716028493206729,1.3176101907598878,-1.6211887269753198,-1.8087136866516245
20,1.9102727102948507,0.001405200615368631,-0.022609646710759934,-0.3617000694049343,-0.899155210124477,0.8047649309112339,-0.3337610921902622,-1.0222453280757358
