stock,minmax,BOP,TSF,HT_DCPERIOD,TAN,COS,AD,SIN,TRANGE
5289,min,-1.0,151.16394835164834,15.087148320435642,-143.44924734072993,-0.9992483567827332,-4865004.03383102,-0.9975103826713397,1.2019999999999982
5289,max,1.0,177.65086373626372,26.64575670553764,8.276324162765103,0.9996916848590223,-1722112.263407621,0.9999757027217032,10.016300000000001
