stock,minmax,BOP,TSF,HT_DCPERIOD,TAN,COS,AD,SIN,TRANGE
6176,min,-1.0,80.05269670329679,14.622671499132778,-6.413008539244516,-0.9897784203933371,-884902.4978545174,-0.9999825202381188,0.401299999999992
6176,max,1.0,85.99850219780217,28.766034212421438,169.12645758801168,0.9821566993415818,25248440.764332253,0.9842695899736901,3.2105999999999995
