stock,minmax,BOP,TSF,HT_DCPERIOD,TAN,COS,AD,SIN,TRANGE
6138,min,-1.0,155.64196813186805,13.562842813380076,-51.99630550995621,-0.9970032398336014,6979078.671029593,-0.9998858919433898,3.403700000000015
6138,max,1.0,239.72578461538444,27.81969819359491,91.64309560572202,0.9999147296585961,44411028.00177132,0.9999404705703648,19.14610000000002
