stock,minmax,BOP,TSF,HT_DCPERIOD,TAN,COS,AD,SIN,TRANGE
3105,min,-1.0,171.48917142857152,19.158265760778225,-53.38940513131268,-0.9995236655019548,-52081293.809014365,-0.9998246339225106,1.872000000000014
3105,max,0.8333273976993515,353.06835714285705,34.27252219451708,26.409561537955238,0.999645838150273,-13132443.70676902,0.9997359819214489,21.05940000000004
