stock,minmax,BOP,TSF,HT_DCPERIOD,TAN,COS,AD,SIN,TRANGE
6182,min,-1.0,47.59848571428576,15.463465752121031,-67.49936998291965,-0.9999608768263073,-375382917.51957613,-0.9998902766439136,0.898699999999991
6182,max,1.0,76.85067252747257,35.44287947122385,20.802266916315933,0.9970256513632353,-102476047.58524747,0.9994169248832707,5.212400000000002
