stock,minmax,BOP,TSF,HT_DCPERIOD,TAN,COS,AD,SIN,TRANGE
6488,min,-1.0,454.17950659340715,20.37893334721167,-23.76667617926498,-0.9992897899483767,-87605604.89726302,-0.9991159905072886,5.515699999999924
6488,max,0.7857148407249048,820.6532912087915,31.75016822210275,484.26559151763877,0.9999793584504895,-18964141.23579995,0.9999978679303358,63.42949999999996
