stock,minmax,BOP,TSF,HT_DCPERIOD,TAN,COS,AD,SIN,TRANGE
6683,min,-1.0,198.3857087912089,18.390701175798053,-120.81844053333398,-0.9999921445036577,-4581864.188268048,-0.9946776665353473,1.8200999999999965
6683,max,1.0,291.07068681318685,31.004162408919314,12.641846413607702,0.9997915782856288,-150420.84489938192,0.9999657483703571,24.116299999999995
