stock,minmax,BOP,LINEARREG,SAREXT,HT_DCPHASE,TRANGE,SIN,TAN,COS
6187,min,-1.0,57.54755428571433,-149.7726,-37.51582366786943,0.577300000000001,-0.9998798459968377,-64.50252865906873,-0.9878340051394325
6187,max,1.0,141.24839714285713,129.573,314.87095227911686,20.199600000000004,0.9999945952642061,304.15573337807876,0.9999967565801148
