stock,minmax,BOP,LINEARREG,SAREXT,HT_DCPHASE,TRANGE,SIN,TAN,COS
4953,min,-1.0,101.3014771428572,-168.5703,-41.38765137584221,1.3645999999999958,-0.9993707097030892,-28.174384437813845,-0.9994508398860807
4953,max,1.0,163.25866285714307,146.6850776,311.67024117736645,18.301900000000018,0.9991867809394721,24.780851170675984,0.9999570809832049
