stock,minmax,BOP,LINEARREG,SAREXT,HT_DCPHASE,TRANGE,SIN,TAN,COS
2707,min,-1.0,208.96033999999986,-308.1798,-43.636313104848796,2.7639000000000067,-0.9990811416212826,-24.90224053388002,-0.9998494260622462
2707,max,0.8571514567782341,288.6084514285712,272.2485,302.8819577720513,26.71810000000005,0.9991946803585451,23.31101910858653,0.9997807311832648
