stock,minmax,BOP,LINEARREG,SAREXT,HT_DCPHASE,TRANGE,SIN,TAN,COS
8114,min,-1.0,95.77354285714277,-122.7209,-40.504371400518664,0.9192000000000036,-0.9988128597041341,-20.504398533691784,-0.9986520579094447
8114,max,1.0,115.87900571428581,109.09971536,314.0370660571543,12.409899999999993,0.9979423735589938,15.564340334506996,0.999714895716634
