stock,minmax,BOP,LINEARREG,SAREXT,HT_DCPHASE,TRANGE,SIN,TAN,COS
3594,min,-1.0,44.94031142857143,-61.067,-37.710515375182695,0.6784999999999997,-0.999388047755803,-208.0490013093049,-0.9998861510702598
3594,max,0.9354838709677425,59.40808285714284,56.08940347958339,312.7394132359445,6.0097999999999985,0.999988448690814,28.571091989478735,0.9991131874079815
