stock,minmax,BOP,LINEARREG,SAREXT,HT_DCPHASE,TRANGE,SIN,TAN,COS
2233,min,-1.0,94.20375428571425,-114.3854,-44.44117039363783,0.4539000000000044,-0.9999698246713931,-35.65557066092123,-0.9998054144734839
2233,max,1.0,113.34789714285714,105.3470067028085,302.5262941213364,6.808599999999998,0.999606939767698,128.7209300877939,0.9765983327494752
