stock,minmax,BOP,LINEARREG,SAREXT,HT_DCPHASE,TRANGE,SIN,TAN,COS
2606,min,-1.0,39.770637142857154,-53.0619,-44.14734204657708,0.3153999999999968,-0.9988916529499897,-18.357042708598268,-0.9999999181912241
2606,max,0.9856947010788575,52.47757142857141,49.04924899705,307.91694435750355,4.266100000000002,0.9985195310794666,21.221978585966045,0.9999930899466032
