stock,minmax,BOP,LINEARREG,SAREXT,HT_DCPHASE,TRANGE,SIN,TAN,COS
4961,min,-0.9473720752620987,181.77897999999993,-256.5249,-43.47451941208544,2.0467999999999904,-0.9997669574271175,-10.183050441388309,-0.999816680140473
4961,max,1.0,248.61087142857144,232.46254494793376,312.9605760014349,21.83189999999999,0.9966012571582505,46.311777687986414,0.9983193488030049
