stock,minmax,BOP,LINEARREG,SAREXT,HT_DCPHASE,TRANGE,SIN,TAN,COS
6782,min,-1.0,151.53828285714295,-326.3348,-41.36741464058673,1.4461000000000013,-0.9998127596800138,-26099.966248704135,-0.9994972597774512
6782,max,1.0,311.14390571428555,279.04539312588486,314.16362792980067,34.7063,0.99999999926601,6.788526222817318,0.9992649388646819
