stock,minmax,BOP,LINEARREG,SAREXT,HT_DCPHASE,TRANGE,SIN,TAN,COS
5876,min,-1.0,40.241448571428606,-43.8216,-42.85460794396238,0.1383999999999972,-0.9998039701000643,-40.97685635565889,-0.9993191063462605
5876,max,1.0,43.676662857142844,42.53894610460827,311.5761967285704,1.6144999999999996,0.49427835722542757,50.49634969082242,0.987115974750578
