stock,minmax,BOP,LINEARREG,SAREXT,HT_DCPHASE,TRANGE,SIN,TAN,COS
2409,min,-1.0,15.430919999999997,-19.7463,-39.37434547683665,0.13679999999999914,-0.9991735125496481,-19.769299547991523,-0.9996815705786767
2409,max,0.888895656940975,19.309788571428562,18.399513023620774,312.1570365743238,1.8698000000000015,0.6200010790300111,24.5808862091018,0.9995426827197824
