stock,minmax,BOP,LINEARREG,SAREXT,HT_DCPHASE,TRANGE,SIN,TAN,COS
1476,min,-1.0,438.9515600000001,-547.3296,-41.93836504823355,4.237300000000005,-0.9992545893193149,-20.07627578329024,-0.998965966587113
1476,max,1.0,544.5838257142852,518.0606,313.32241606239086,53.65970000000004,0.9998089549355428,51.151085754372914,0.9995697832969576
