stock,minmax,BOP,HT_DCPHASE,MIN,VAR,COS,TAN,PLUS_DM,SIN
3152,min,-1.0,-44.8478227149908,153.6879,0.22832816407026257,-0.9998347773480489,-116.13338560078884,10.966335553749387,-0.9999629292237414
3152,max,2.0,353.9697391680743,84.34099999999998,123.98379710640438,1.9994702105623496,4782.195728941256,30.336274756228377,1.999962906258611
