stock,minmax,BOP,HT_DCPHASE,MIN,VAR,COS,TAN,PLUS_DM,SIN
3532,min,-1.0,-43.07983135457647,143.922,1.5124567944621958,-0.9998442254834591,-37.52871187238675,13.540085596000079,-0.999998989441771
3532,max,2.0,352.552070619953,94.53710000000001,190.6244592279727,1.9997749913663712,740.9313641830748,55.31026526145921,1.999190472400147
