stock,minmax,BOP,HT_DCPHASE,MIN,VAR,COS,TAN,PLUS_DM,SIN
4506,min,-1.0,-30.04654102773202,60.5103,2.3646862246096134e-11,-0.999741661203181,-75.95289606894335,1.7030174729412344,-0.9978200161875617
4506,max,2.0,336.236415691104,6.8311999999999955,1.1242383799944946,1.9993079508384812,99.94896186586432,3.838161926108624,1.9977333549532088
