stock,minmax,BOP,HT_DCPHASE,MIN,VAR,COS,TAN,PLUS_DM,SIN
2049,min,-0.9599993240274447,-42.04331691975801,201.1914,0.23307186248712242,-0.9990580683258746,-15.382421321737953,9.337824987375576,-0.9942607119609189
2049,max,1.9599993240274447,351.2375693447044,23.6695,138.11655952406,1.9990579942660829,45.39101225189206,37.76446138041172,1.9937059364568595
