stock,minmax,BOP,HT_DCPHASE,MIN,VAR,COS,TAN,PLUS_DM,SIN
8454,min,-1.0,-44.51292082075565,516.0785,31.75248179002665,-0.9999877178867774,-10.271802653108928,46.51530219277748,-0.9999848969630303
8454,max,2.0,359.25599589209367,124.6286,3401.800412751676,1.9983202313249975,192.22007660250773,152.02802421611958,1.9828771769584421
