stock,minmax,BOP,HT_DCPHASE,MIN,VAR,COS,TAN,PLUS_DM,SIN
4175,min,-1.0,-40.62512865377619,58.9078,0.010358670411278581,-0.999998107076959,-307.6342965391267,2.49048376422726,-0.9997804154561815
4175,max,2.0,354.4838123301371,3.1417,51.78579871200009,1.999883394553176,355.3446447164588,26.76760532360735,1.9997751322560726
