stock,minmax,BOP,HT_DCPHASE,MIN,VAR,COS,TAN,PLUS_DM,SIN
3533,min,-1.0,-36.215924559543,549.6992,14.94321358774323,-0.9999076006801836,-107.58168854505942,51.37247139521228,-0.9999568018498526
3533,max,2.0,350.2923711394846,129.23069999999996,2553.9510251451284,1.9998383770143344,168.20132245695362,110.5485559869033,1.9998501063254588
