,BOP,LINEARREG,SIN,HT_DCPERIOD,VAR,TRIX,COS,TAN
0,0.11232939,-0.004421766,-0.12785955,0.021026695,-0.0963564,-0.0023248326,0.030525463,0.040940177
1,0.14986894,0.022211283,-0.07398635,0.09092632,0.020735031,-0.054602508,-0.06938413,0.037768297
2,0.023470992,-0.044587195,0.07181523,-0.012190681,0.039796717,-0.04669067,-0.06820564,0.06796437
3,0.27774602,-0.030603161,-0.06673302,0.09564346,0.0037423482,0.011726877,-0.10576712,0.043574806
4,-0.036349397,0.027253397,0.027154865,0.05378704,-0.007309154,-0.02180256,0.08384377,-0.023302197
5,0.08989114,0.023339858,-0.026811246,-0.041704986,-0.085938774,-0.03818569,0.04774213,-0.030658899
6,-0.08233416,0.0880774,0.050959557,0.020044763,-0.011947726,0.06961989,0.018110825,-0.044930506
7,0.015158733,-0.074045114,-0.043025777,-0.06612927,0.043955073,0.0730952,0.057973426,0.002240621
8,0.022708124,-0.043710828,0.04186226,0.06179311,0.06956285,0.049552746,-0.030588794,0.07662688
9,-0.046909727,0.06696853,0.009264662,-0.007504393,-0.040909134,0.04777603,0.02122868,-0.082657
10,0.038799968,-0.07460201,-0.061020922,0.022310529,-0.049784113,0.032819923,0.0014080347,-0.07231031
11,-0.049009148,0.079844266,0.06368347,0.07269026,0.047105733,0.07392316,0.07669808,-0.056955624
12,-0.065128684,0.022089954,0.03420202,-0.023655456,-0.06402034,0.015634501,-0.016434824,0.02763199
13,0.02794753,0.07135535,0.054050617,0.07750665,-0.03646042,-0.012233895,0.021829039,-0.030888028
14,0.086800985,-0.012899064,0.014246671,0.03259653,0.07232265,0.049057394,-0.076637015,0.041131824
15,0.06973514,-0.024536263,0.026227042,0.028692104,0.057212126,-0.042372547,-0.072081566,0.032664906
16,0.12463055,0.018665789,-0.042534932,-0.011971499,0.0032800036,-0.01547209,-0.03640306,-0.06593865
17,-0.03993609,0.07561788,0.038895,-0.021948472,0.08148963,-0.04414146,-0.049154162,0.050689913
18,0.019525524,-0.055082098,-0.10893662,0.06838624,-0.0059020533,0.09893032,0.044277646,-0.004271545
19,0.07987343,0.0013944713,-0.045950443,0.057887755,-0.028669864,-0.000581277,-0.017959211,-0.010512301
20,-0.03446,0.0098252045,-0.025608147,0.058312356,0.064285934,0.055941857,-0.052008975,0.06300557
21,0.12143888,-0.0064714146,0.04147413,0.049675956,0.06943078,-0.07887633,-0.052654862,-0.0026415566
22,0.2395154,-0.06455734,-0.12080978,-0.057506893,-0.05184291,0.033726737,0.019217025,-0.06913378
23,0.026157256,-0.04268053,-0.047701366,0.027217593,0.02692793,0.06982461,0.014204411,-0.02472214
24,0.07822242,0.025914866,0.03391162,-0.036858983,-0.05095661,-0.052652467,0.034934856,0.012930019
25,0.021491017,-0.071149856,0.0066600144,-0.08240198,0.032488752,0.06493998,0.02212012,0.037998393
26,0.048300784,-0.08597408,0.084612444,0.016843762,-0.020652259,-0.035994455,0.08514384,0.057597186
27,0.14626792,0.0072290814,-0.14353019,0.021124728,-0.06471157,0.0037248386,-0.037743866,0.0144580165
28,0.106871754,-0.04493094,-0.12710099,-0.03476638,-0.0757417,0.07785019,-0.07472785,0.0114782415
29,0.07287646,-0.008695506,0.030116713,0.0056231692,0.04592365,-0.03454731,-0.058937628,-0.025062133
30,0.050210692,0.012858591,-0.056483418,-0.01948225,-0.09796817,0.08581009,0.01087564,-0.07466291
31,-0.0979318,0.06200952,-0.041548613,0.054727912,0.0045211366,-0.024579559,0.0016048282,-0.07458844
32,-0.10991128,0.06482314,0.09260076,-0.09826272,-0.037009995,0.024323681,0.033893656,0.101121336
33,-0.0024587393,0.0009452441,-0.032774825,-0.036255732,0.024003193,0.05871127,0.033297665,0.042990934
34,-0.06806784,0.022169655,-0.028703908,-0.06054183,0.027532889,-0.044485882,0.06863381,0.04730594
35,-0.10849685,-0.0704768,-0.037710518,0.062473197,0.031102715,0.08524737,0.064349964,-0.0064532184
36,0.06622912,-0.027862482,-0.03406634,0.004199459,-0.047445863,-0.03307872,0.038370766,0.010136458
37,-0.1855698,-0.033477608,0.15893818,0.047407433,-0.06868849,0.064401545,0.044037413,0.07271738
38,-0.06537464,0.08408727,0.10832418,-0.028736211,-0.057610672,0.028014967,0.08146988,-0.029839445
39,-0.13739988,-0.080350116,0.13207546,-0.013990296,0.061295226,0.052691553,-0.026928812,0.0063807797
40,0.24180083,0.08008737,-0.17013714,0.024986874,-0.05312769,-0.023540014,-0.13876058,-0.031741597
41,0.04855621,-0.06869572,-0.08417889,-0.05685108,0.0025924924,0.0056665437,0.06443629,0.08251688
42,0.10654585,-0.0690629,0.02118413,-0.038592897,-0.010503197,-0.051252414,0.05199067,0.067492284
43,-0.1654383,-0.05365209,0.0128469495,-0.05179031,0.011441373,0.023643827,0.0060535595,0.07125461
44,0.124517635,-0.07199359,-0.096262164,-0.059592053,0.027280256,-0.0704793,0.0029313266,0.019548774
45,-0.07324556,0.07219478,0.042390462,0.046222247,0.03682924,0.040055767,0.0011973608,-0.046898972
46,0.084299505,0.021416293,0.007712409,-0.041366864,-0.009689723,-0.034464937,0.036575504,0.023204463
47,0.0736383,0.063465506,0.077290125,0.018622454,-0.08181339,-0.010261968,0.0047022323,-0.0689902
48,0.022199335,0.083565325,0.069147535,0.034822565,0.0014297478,0.08668146,0.05146916,0.081751876
49,0.2535611,0.08709475,-0.068603866,-0.043348864,0.020721098,0.08787578,-0.026232421,-0.101724654
50,-0.1869404,0.02817042,0.03394246,-0.032282323,-0.010229905,-0.0029665872,0.101583816,0.0014410473
51,0.119328335,-0.031172099,0.00029961515,-0.0132379625,-0.09799106,-0.014350991,-0.036850505,-0.08845738
52,0.04134643,0.07246296,-0.052002016,-0.049696136,-0.061306,0.030903371,0.001954139,0.03500274
53,0.079749726,-0.02549644,-0.09667264,0.035961483,0.049801026,0.06255426,-0.0833845,-0.07719587
54,0.09101211,-0.073585615,0.006121671,0.0019506064,0.026194958,-0.021986559,0.05800694,-0.09898841
55,0.0726832,-0.05432724,-0.1006664,0.045362666,0.0035083706,-0.07988828,-0.0067759072,0.04886974
56,-0.14382897,-0.042745285,0.11582411,-0.0017056729,0.06223639,-0.023570815,-0.021094657,0.09866476
57,0.18347622,-0.04191015,-0.05645941,-0.0798539,-0.088717245,0.08595033,-0.0669859,-0.093024775
58,-0.03570646,-0.04413613,-0.07057469,-0.0564406,-0.01145243,0.06545892,-0.028369423,0.024442526
59,-0.037674315,0.051397566,-0.01632058,0.03258934,0.06653136,-0.015964339,0.06258498,0.006457952
60,-0.012875445,0.06012113,0.07571083,-0.046931155,-0.028733144,0.015268588,-0.0024089473,-0.04852466
61,0.009713775,-0.05059067,-0.1361968,-0.022605918,-0.09231065,0.08781555,-0.03127494,0.022878747
62,0.00018201444,0.056912046,-0.019009722,0.03101782,-0.044876873,0.035766404,-0.065028846,-0.06911978
63,-0.11395091,-0.03139793,0.0054195886,-0.047592487,0.06779367,0.013195979,-0.021416899,-0.08193078
64,0.04120398,-0.030746525,-0.023047216,-0.019070497,0.0407286,-0.01366452,0.013832305,-0.05995999
65,-0.15975626,0.0495086,0.06955051,0.063090436,0.061466638,0.016363217,-0.04440802,-0.031344045
66,0.26060176,0.026310928,-0.04493981,0.06399816,-0.001817806,-0.057177294,-0.12693594,-0.025652528
67,-0.14437926,0.07495013,0.03720972,0.015368955,0.06118023,0.0074718897,0.023495574,0.040319037
68,-0.051409297,-0.0042057503,-0.08570882,-0.056525942,0.03127072,-0.017554943,-0.013586602,-0.08930657
69,0.029634519,-0.056147117,0.07501738,-0.04973446,-0.04945443,0.043577872,-0.02498458,-0.035504993
70,-0.09147741,-0.075235404,0.0709147,-0.063832074,0.009988087,0.027132707,0.0020948127,-0.011596285
71,-0.031653885,0.053651668,0.04317563,-0.08469798,0.04608201,-0.06454754,0.053502265,-0.018667309
72,-0.047776178,-0.019206742,0.024093946,0.016649032,0.04830856,0.0057372763,0.035078496,-0.0410098
73,-0.057472967,0.027591096,0.07051307,-0.026054453,0.08417598,-0.022768697,0.0031829113,0.064435154
74,-0.052832693,0.023683991,0.071042344,0.0635285,0.049339492,0.0017260792,0.06421825,-0.050416302
75,0.012251414,-0.016744405,0.02343832,-0.0837306,-0.024262423,-0.023574736,0.0027675289,-0.06679991
76,0.093021624,0.068666935,-0.089150995,0.011339118,-0.014800324,0.039430656,0.0599387,0.015686737
77,0.0060005435,-0.057695556,0.12099599,0.012646501,-0.035565168,0.077855855,-0.0014365981,0.052182965
78,0.10623394,0.00086277,-0.13513929,-0.02616546,-0.02894099,0.010227253,-0.012397592,0.06078089
79,0.03316939,0.034593903,0.0062664095,0.04153541,-0.02164474,-0.0103023825,-0.08787294,-0.04927824
80,-0.03974884,-0.059615336,-0.0072098277,-0.03870415,-0.06352432,0.011450838,0.019018607,0.05639655
81,-0.15669496,-0.081484646,0.035516124,-0.08491319,0.08061419,0.00058750337,-0.023499079,0.09626006
82,-0.033435144,0.08642107,0.12263453,-0.09285981,-0.063723296,-0.015186666,0.03489304,-0.0034503224
83,-0.10200401,0.022240642,0.0055165286,0.049356744,0.07564132,-0.08571424,0.084646866,0.061227474
84,0.18652466,-0.07108947,-0.13687275,-0.051630948,0.067502655,0.0711664,-0.028480379,0.037440155
85,0.12343968,0.0017674747,-0.029626478,0.080389716,-0.05679613,0.058116235,-0.022470966,0.024462331
86,0.08544896,0.03727851,0.042884655,0.01857534,0.06942021,0.041590307,-0.08310711,0.06277383
87,-0.06055253,-0.07987699,0.012208188,0.05387693,-0.050934665,-0.044451766,0.039845616,0.074820936
88,0.064480774,-0.07020519,-0.08648106,-0.053937558,-0.011558736,-0.046199255,-0.02422905,-0.05737257
89,0.12820119,0.015547311,-0.10155793,0.03967485,-0.081143074,-0.04508192,0.04407026,-0.08236088
90,-0.07795405,-0.08124991,0.07881283,-0.05570342,0.06401331,-0.0127030695,0.03432341,-0.07787703
91,-0.00012316405,-0.04808511,0.06840968,-0.08358227,0.009072414,-0.073559836,0.021296965,0.047818355
92,0.005340053,0.008406052,0.10472997,-0.0021997367,0.07930222,0.042463474,0.056945186,0.06679558
93,0.11072797,0.03382092,-0.06568731,-0.025543803,-0.015586415,0.021528382,0.050766125,-0.067260206
94,0.24154967,-0.015438124,-0.10292015,0.008213836,0.02865581,0.0021553233,-0.038580835,0.015083549
95,-0.115398176,0.069760405,0.029579861,0.044015627,0.057399277,0.008260582,0.0013378009,-0.063682474
96,-0.04349402,0.05104332,0.059394814,-0.06349996,-0.03913496,-0.054686982,0.022740172,-0.018965425
97,0.10486764,0.08444511,-0.08467654,0.07884125,-0.02993236,0.07560676,0.009060166,0.00185148
98,-0.106123105,-0.023389868,-0.034486517,-0.022303829,0.036977008,-0.024248557,-0.017604979,-0.006995334
99,-0.05807443,-0.04804241,0.0073293527,0.0027699966,-0.0378835,-0.014765951,0.06770475,-0.011991455
100,-0.07061385,-0.0053849337,-0.012716741,0.029831972,0.07476676,-0.0029834535,-0.047951043,-0.014547632
101,-0.16558257,-0.0015220344,0.08098962,0.026405215,0.04719313,-0.055124275,0.041102417,-0.016647087
102,-0.08956784,-0.04341816,-0.02190435,0.04124588,0.064162716,-0.047201876,-0.04626677,-0.035229355
103,-0.23602815,0.08616438,0.07424432,-0.05576023,-0.031990767,-0.01585427,0.028472265,0.00030398337
104,0.09954758,0.057154104,-0.09387662,0.03192993,-0.030461123,0.086138494,0.06707946,-0.03112122
105,0.10712832,0.0017540394,-0.08871994,0.0004541097,0.055109587,0.069039755,-0.067176946,-0.037222154
106,0.05399174,-0.049569707,0.07265342,0.056272246,0.044275746,-0.02686931,-0.057354644,0.007706881
107,-0.014753885,-0.039611995,0.03129336,-0.09305408,0.093630046,0.038405735,0.0261448,-0.006401221
108,-0.01858806,-0.059452116,-0.005197859,-0.0075583695,-0.088869594,-0.022861475,-0.08193081,0.07080927
109,-0.026682751,0.036848217,-0.00835923,-0.04199884,0.05043056,0.02652428,0.022421207,0.061348848
110,0.08465928,-0.07955053,0.05577316,0.092568286,0.047441628,0.024700556,-0.008279104,-0.04326728
111,0.042915933,-0.0017753849,-0.15522715,0.02954314,0.06868637,-0.051320463,-0.034858353,-0.08788229
