,BOP,LINEARREG,SIN,HT_DCPERIOD,VAR,TRIX,COS,TAN
0,0.09461663,0.08291681,-0.092317425,-0.019364871,-0.15052561,0.065896355,0.04335596,-0.038335495
1,0.09113511,-0.04861844,-0.08717522,0.009274628,0.017116323,0.041769788,-0.012171662,0.057746023
2,-0.011760938,-0.08520869,-0.04096083,0.089894734,0.05748319,0.056472883,-0.060987424,-0.04147005
3,-0.04223901,0.06603911,-0.0739257,-0.06799485,0.08507597,-0.019766368,0.076084405,0.08250545
4,-0.063120745,0.02396709,-0.04259043,-0.06540619,0.004639569,-0.041566923,0.004958277,0.012213707
5,0.00054412486,0.037297603,0.08715674,-0.04044136,0.13236059,-0.027217079,0.023397714,-0.11450283
6,0.06933208,-0.029273072,0.005508824,-0.050874002,-0.098976836,-0.061290845,-0.08976023,-0.06731964
7,-0.0005826424,0.012812604,0.05742216,-0.08478009,0.023205252,0.022394001,-0.044051163,0.05739094
8,0.06287596,0.03743668,0.03492159,-0.0061385375,-0.036534466,0.05968526,-0.004864339,-0.019764906
9,0.1066119,0.06823758,-0.113868885,-0.031581353,-0.12714869,0.028412186,-0.028294202,0.017964743
10,0.054450646,-0.013920449,-0.04843034,0.08611908,0.015285804,0.0047177137,-0.06568783,-0.025126284
11,0.07956742,0.0059018796,0.017647268,0.078694195,-0.03543415,-0.04921384,-0.06096217,-0.0033898521
12,-0.017893184,0.018930027,0.05436356,-0.054164734,0.02262986,0.0019215974,0.03298527,-0.07478988
13,-0.08402764,-0.016846128,-0.056154035,0.02547204,-0.03776565,0.074317515,-0.0070873923,-0.028905086
14,0.042346057,-0.037348785,0.05070218,0.039811496,-0.11543168,0.026733454,0.028711712,-0.009872537
15,-0.08972557,-0.07882564,0.066818416,0.00993608,0.040207773,-0.0126583865,0.010203839,-0.040492214
16,0.11802684,0.0039743534,-0.059647266,-0.058090698,-0.02503505,0.06625988,-0.0050591677,0.11095675
17,0.058444213,0.030058524,0.023060508,0.017343443,-0.035595413,-0.07013046,0.072389886,-0.06396753
18,-0.06731268,0.057478547,0.03940167,-0.013744844,-0.02995587,0.032902833,0.054906238,0.06214169
19,0.05969115,0.09563467,0.02663216,0.02769783,-0.016319789,-0.065077916,-0.021855297,-0.03304035
20,0.0010734659,0.072741486,-0.01240771,-0.058538802,0.0088056745,-0.06108918,0.044008307,0.018494364
21,0.01224378,-0.014850033,0.12020838,0.07987097,0.0732572,-0.09051399,0.028816935,-0.10464566
22,0.021907369,0.0601626,0.0022874298,-0.0231263,0.004153168,-0.009901666,0.0543128,-0.05822668
23,-0.07716941,-0.09070359,0.12822765,-0.06694832,0.027684651,-0.0105573265,0.023365803,0.00966404
24,0.028945254,0.032349184,0.028296435,0.021552509,-0.045163963,-0.035464227,0.06842243,0.033113558
