,BOP,LINEARREG,SIN,HT_DCPERIOD,VAR,TRIX,COS,TAN
0,-0.01876474,0.021581698,0.09793331,0.07180774,-0.027342651,0.018320031,-0.052152954,-0.05598242
1,-0.087717675,-0.012484169,-0.032015946,0.0125702545,-0.0075373654,-0.08005763,0.09819075,-0.035654362
2,-0.046196453,-0.08547328,0.017211774,0.06430254,-0.057635948,0.017608227,-0.07573719,0.0853709
3,-0.09070873,0.06921025,0.11508574,0.085240126,0.016774558,-0.07147679,0.088945456,0.08070889
4,-0.03435872,0.06164631,0.12371256,-0.069488384,0.021215849,-0.018331949,0.015441354,0.06956374
5,-0.29755822,0.025412785,0.17559627,0.0031956062,0.010682665,0.076203875,0.106342934,0.06951527
6,0.03801318,-0.016682437,-0.019064188,-0.059619285,-0.07356141,0.071426295,0.05972905,-0.011512747
7,-0.03750718,-0.015698032,-0.030445449,-0.026764743,-0.06977832,0.06336204,0.062354498,0.011966093
8,0.27695763,0.06940564,-0.12960961,-0.02377736,-0.027480867,0.0065830587,-0.06954708,-0.14418651
9,0.20610408,0.04654195,-0.06708181,-0.042162437,0.03454322,0.053308994,-0.0011792876,-0.055277105
10,-0.07791053,-0.074447304,0.026454486,-0.013936277,-0.053427126,-0.05050874,-0.051272243,0.046232753
11,-0.09691714,0.0021015694,0.087370776,0.050048765,-0.07756816,-0.027880667,0.07095334,0.027014723
12,-0.057052273,-0.053414144,-0.012530199,-0.05394349,-0.039786514,-0.0077197608,0.0041408995,-0.02321862
13,-0.23438595,-0.034740515,0.063791454,0.075113535,0.07181436,-0.0045350967,0.04372843,0.03197175
14,-0.009949861,-0.02348323,-0.075529635,0.027255159,0.031179225,0.07754607,0.030368352,-0.07811888
15,0.036992647,-0.0870155,0.04129101,-0.011343904,0.0038433152,-0.033954367,-0.036720667,-0.063321844
16,-0.1621295,0.041854188,0.1362296,0.059007775,-0.08613641,0.004876454,0.0046935384,-0.014394216
17,-0.0493388,-0.03756784,0.03470612,0.00018552618,-0.054884728,-0.022266785,0.039142527,0.093938135
18,-0.060582157,0.050626308,0.12000389,-0.028298983,-0.017746454,0.053239174,-0.008360641,0.08327989
19,0.14827293,0.0028637794,-0.079763494,-0.010010432,-0.07637539,0.054812606,-0.029500784,-0.054055512
20,-0.071596205,0.03072201,0.0669038,0.039853483,0.07157394,-0.004029938,-0.03824918,0.012131833
21,0.06548906,-0.05423702,0.03028155,-0.082914524,-0.045062255,-0.011314384,-0.006148908,0.035350528
22,0.08300386,0.028390208,-0.035840895,0.04542503,0.020266114,-0.017526237,0.071405515,0.014637853
23,0.05500373,0.06843871,0.053962585,0.0058834217,-0.05914485,0.061615624,-0.0040738564,-0.071953885
24,-0.1937266,0.020208262,0.06277663,0.021638917,-0.06899348,-0.013549904,-0.04972748,-0.05168302
25,-0.1184598,-0.0005704767,0.109601036,0.04099393,-0.03146588,-0.0007548586,-0.05432215,0.04523783
26,-0.06349012,-0.05843987,-0.032060612,0.06306336,-0.060839806,-0.0057223155,0.020956328,-0.051764205
27,-0.13784918,0.015371609,0.14659184,0.04586155,0.070781104,0.08284521,0.09940706,-0.0322709
28,-0.060408134,0.07927742,-0.04599699,0.0672667,0.06729326,-0.031249521,-0.081331514,-0.029840568
29,-0.064494476,-0.03832375,-0.04188631,-0.022026146,-0.027304133,-0.08498049,0.021368532,-0.058268547
30,0.15265861,-0.07338834,-0.05669528,0.02697083,0.036687728,0.0073526157,-0.012779747,-0.038095836
31,-0.03048097,-0.019359777,-0.07582093,0.0637167,0.025481228,-0.069101855,0.011160777,0.07664346
32,0.07463173,-0.05070801,-0.07495013,-0.034767598,0.03506083,-0.052935176,0.059414603,-0.06995907
