,BOP,LINEARREG,SIN,HT_DCPERIOD,VAR,TRIX,COS,TAN
0,-0.12362188,-0.0046159527,-0.083658524,0.020334315,-0.007583636,-0.030432243,0.06449703,-0.0154022025
1,-0.10386645,-0.05490223,0.02170711,-0.046709966,0.05878691,0.05132646,-0.03001995,-0.04369914
2,-0.046196513,0.07983325,0.081292905,-0.0025599382,-0.046400584,0.02832232,0.06838209,0.049123943
3,0.010110262,-0.04898987,-0.08069573,-0.018752655,-0.09463921,-0.017956719,0.07354461,0.03664659
4,0.07678166,0.010673942,0.0030183573,-0.01955449,0.0075219674,-0.080909796,-0.004022162,-0.05487203
5,-0.05325689,-0.059658237,0.053510047,0.055135135,-0.07903831,0.03215049,0.06114911,-0.020326683
6,0.00961987,0.044791486,-0.009606062,0.06170229,-0.089847334,0.056399744,0.077980556,0.04444495
7,0.005347341,0.05256809,0.06936816,-0.02426834,0.015676463,0.030731495,0.08046575,0.0029633092
8,-0.03415842,-0.066022836,-0.04751049,0.065728925,-0.10082748,-0.0596109,-0.050179083,-0.050941557
9,-0.037430864,-0.03422455,0.04430185,0.041006304,0.11065846,0.089036465,-0.023325,0.084750675
10,0.027954543,0.067012034,0.08167615,0.005426839,-0.021725671,0.08485237,-0.0540685,-0.081081145
11,-0.091026805,0.010168419,0.07181365,-0.012191913,0.038792785,-0.08560134,-0.023787621,-0.0042500985
12,0.03579718,-0.07495329,-0.032814413,0.052980807,-0.097778946,-0.025957648,0.06876016,0.022213401
13,0.01052622,-0.07543365,0.061344292,0.08026833,-0.035537496,-0.03834515,0.039643463,0.006495474
14,-0.15496771,0.019673934,0.073091365,-0.012924392,0.076376565,0.012720766,0.031540923,0.13546139
15,0.13127066,0.052751284,0.07810519,-0.031325545,-0.04878582,-0.08275812,-0.036558304,-0.09210827
16,0.07098525,0.037045315,0.029459413,-0.030582812,0.076372184,0.05659149,-0.06362342,0.022228668
17,0.045526534,-0.015268814,0.0033536097,-0.01089649,0.020718766,-0.0031905249,0.053001672,0.011153498
18,0.036468614,-0.03960173,0.014726733,-0.08106545,-0.0073914565,-0.08674411,-0.050815877,0.058103777
19,0.06968925,0.017204808,0.09318011,-0.011697771,0.018472467,-0.08254896,-0.038688477,-0.09863528
20,-0.0371297,0.058589604,-0.06957819,0.018530445,-0.03430692,-0.07592963,-0.026246417,-0.013377841
21,0.04020973,-0.019128216,0.034454234,0.01922521,0.008342979,0.06560154,0.03398212,-0.052577905
22,-0.01780951,-0.08200657,0.06749183,0.060775973,0.00594599,0.003887341,-0.0038568163,-0.036302563
23,-0.11294726,0.041739758,-0.05409758,0.061351042,-0.03030268,0.010449651,-0.025932865,0.07010025
24,0.058127977,0.08568981,0.037927255,-0.016502714,0.042569865,-0.05492916,-0.04719517,0.052291617
25,0.024639254,-0.017869733,0.040957477,-0.013186933,-0.023843905,0.026621653,0.08616128,-0.04804023
26,-0.017392667,0.074830204,-0.027193503,0.019065434,0.097706564,-0.015608252,-0.02000143,-0.042160183
27,0.036967754,0.07556677,0.0880927,0.04010471,-0.08342766,0.04439546,-0.06417842,-0.056562193
28,-0.013743634,-0.071331866,-0.035096135,-0.101943575,0.10940081,-0.019058693,-0.0077308305,0.09384766
29,-0.11452799,0.045958996,0.07056073,0.02800155,-0.03691,0.08244251,-0.058856443,0.10759341
30,0.008874489,-0.046320207,0.012890998,0.070247576,-0.03384809,-0.004288332,0.058215182,-0.02272667
31,0.03612187,0.05750004,-0.037890278,-0.02104424,0.05853104,-0.016139347,0.03597572,-0.07432032
32,-0.06980119,-0.0003466755,0.08012491,0.031269073,-0.036221083,0.02721832,0.050872136,-0.07570071
33,-0.016363826,0.06706126,0.056718353,0.0690136,-0.01720494,0.030840272,0.08319558,-0.02538301
34,0.06619153,-0.07115568,0.019552404,-0.07155768,0.06345574,0.005244352,0.046958823,-0.0837444
35,0.12488894,0.048164338,0.042001057,-0.031045962,-0.14454603,-0.004543793,0.01492745,-0.122040756
36,0.032902364,0.005068003,0.032034967,0.028715547,-0.00011392566,-0.0071186353,-0.09129168,-0.037584197
37,0.053321373,0.05192122,0.04461923,-0.059134662,-0.03828638,-0.034080125,-0.058451917,0.008877325
38,0.180506,-0.018375292,-0.04915948,0.06454507,-9.0752364e-05,0.028512318,0.00053458574,0.023251342
39,0.08575084,0.07208281,-0.04969505,-0.009771103,0.06770536,-0.0018366306,-0.08721688,-0.058238227
40,-0.058666106,-0.05081482,-0.0912563,-0.12201791,0.036158025,0.03713526,0.050107904,0.01793464
41,-0.028111095,-0.05115081,0.04010912,-0.0477454,0.041545168,-0.019304587,-0.064718254,0.021558197
42,-0.10679488,-0.011689433,-0.06320654,0.011910252,0.12371364,-0.047545224,0.02421551,0.06798131
43,0.061322443,-0.084291816,-0.07540599,0.006328187,0.08343518,0.0700569,-0.041133977,-0.003870981
44,0.058773313,0.035871755,-0.012575378,-0.029974248,-0.04949341,-0.08869699,-0.075383514,-0.044115286
45,0.052938063,0.0038732192,-0.07249928,0.051842563,0.019240925,0.021991134,-0.047484443,-0.114268936
46,0.037369914,0.022925576,0.053814616,-0.015494659,-0.1031174,0.0062448885,-0.020365737,-0.017584864
47,-0.05145384,-0.043577116,-0.08695452,0.015735608,-0.07120745,-0.033934712,0.08519416,-0.06464787
48,0.026645236,-0.0317499,0.07932085,-0.027828228,0.012131727,0.05083304,-0.04063112,-0.0078913355
49,0.035602614,0.063131906,-0.05324132,0.057884052,0.011542043,0.047887206,0.008963902,-0.06000168
50,-0.11126484,-0.0022641432,-0.015736979,-0.07373373,-0.038812738,-0.018864535,0.03683425,-0.01942529
51,-0.14686342,0.07131231,0.069730364,-0.11237878,-0.027544105,0.008163523,-0.05485885,0.060255416
52,0.04986362,0.039057534,-0.05161275,0.064026356,0.06308102,0.051954765,-0.037710715,0.05347454
53,-0.0069174003,0.08224875,-0.00515689,0.07701042,0.0318551,-0.04573769,0.030809196,0.07737576
54,0.0064935577,0.046621606,-0.0759787,0.05881214,0.023657987,-0.08924209,-0.031357557,-0.029766552
55,-0.08515896,-0.05474437,0.033825565,0.004175168,0.11059406,0.05318539,0.08124208,0.034570463
56,0.06966253,0.07378547,0.079327956,0.047188286,0.056678444,0.0011361717,-0.08067322,-0.064950824
57,0.111806385,0.034666184,-0.05907702,0.04852172,-0.004870367,-0.016801259,0.040436354,-0.08414709
58,0.03630566,-0.06935225,0.088283956,0.017156618,-0.020883396,-0.08055993,0.025490707,0.01726521
59,0.14688168,-0.05851865,-0.07225145,0.004314116,-0.008993215,0.002633771,-0.081089795,-0.003536047
60,0.14927311,0.022360522,0.0073037646,0.10685565,-0.061453894,0.05903048,0.03418471,-0.14651129
61,0.07444204,-0.07677992,-0.067372635,-0.03040318,0.0055610826,0.051058035,-0.006572197,-0.020355979
62,0.070680074,-0.08325605,0.038004063,0.012697023,-0.059637453,0.017309178,0.06704719,-0.045363307
63,0.09209605,-0.058720212,-0.06666387,-0.067107834,0.013581954,0.010083458,0.031125257,0.041609753
64,-0.009901883,0.015518064,-0.0854251,-0.07865933,0.04221587,-0.04811204,0.034682427,-0.010156171
65,0.07001834,0.057329364,-0.057666767,-0.052217647,-0.024863824,-0.004838049,-0.030811321,-0.033880003
66,-0.13569212,-0.04109572,-0.027294246,-0.029008415,0.08027421,-0.085637204,0.08153184,-0.03305767
67,-0.14481887,0.03305844,0.07147586,-0.08087576,0.0003133314,0.078237385,-8.070389e-05,-0.012646363
68,0.12932515,-0.085030735,-0.019272136,-0.041952625,-0.08449843,-0.038418807,-0.10350051,0.00024417826
69,0.12641758,0.03764089,0.014607315,0.08348261,-0.0024050998,-0.029849408,0.018333178,-0.059864346
70,0.04163209,0.0019250131,0.07929229,0.0756956,-0.11381352,-0.015539672,-0.1142335,-0.075442255
71,-0.13499807,-0.063150965,0.06311403,-0.12921417,0.1344833,0.029973134,-0.048253395,-0.005869622
72,-0.0028469327,0.032928213,-0.073453285,0.0019599255,-0.047830764,-0.07025654,0.05874538,0.00784368
73,0.052055676,-0.011358626,0.07135298,-0.06865592,0.08609189,-0.0265761,0.07046603,-0.067174785
74,-0.05145625,0.062099103,-0.043802988,0.0503523,0.077681296,-0.06353889,-0.063664906,-0.004920389
75,0.045961477,-0.008284832,-0.0469265,-0.04448605,0.029369779,-0.027503813,0.02908618,1.8190696e-05
76,-0.019922463,-0.012165632,0.044034444,0.029680131,0.05576701,0.010160885,-0.090152055,-0.032290798
77,-0.032721538,0.0146329915,-0.058028974,0.056971934,-0.06333735,0.01838627,0.0145032555,-0.05999139
78,-0.080405146,0.04118058,0.051482428,-0.07931033,0.013595469,-0.06591442,-0.044591825,0.10989119
79,-0.07607696,0.007345566,-0.013357576,-0.0131808575,-0.047512405,-0.063292824,0.03962269,0.12371914
80,-0.07416452,0.0381654,-0.03047309,-0.003664027,0.074364014,0.05657529,-0.040146466,0.0040896903
81,-0.15496628,0.084157065,0.0576241,-0.011216558,0.0874166,-0.050144244,0.06016452,0.116638444
82,-0.009068404,-0.059309162,0.06815544,0.0626817,0.081349604,0.062650084,0.06390152,0.070710465
83,0.030393418,-0.0465001,-0.02461261,0.030486517,-0.054033935,0.07647802,0.03962291,-0.093498714
84,-0.009083061,-0.037690405,-0.084608674,0.0659811,0.034513757,-0.019112507,-0.07261039,0.075026244
85,0.013941453,-0.03433978,-0.043739412,0.047068097,0.07827751,0.0128055215,0.065301806,-0.04678093
86,0.027782554,0.080894105,0.00043543987,0.093296394,0.038589854,0.013833875,0.064509965,0.03748929
87,0.047607467,0.048341423,0.0011650797,0.06605179,-0.00018980245,0.053326912,-0.05669109,-0.01865556
88,0.02630179,-0.036069546,0.06449208,0.07041367,0.066056855,-0.018570364,0.009211329,0.043675624
89,-0.036542434,0.088264175,0.06246304,0.0024322865,0.03682118,0.028464237,0.07817222,-0.06867379
90,-0.12287841,-0.046614055,-0.0481946,-0.05898245,-0.019841593,-0.030836942,-0.00933753,0.115600966
91,-0.020941272,0.07394426,-0.085323445,0.056053992,0.0030901842,0.036051944,-0.001120531,0.037513804
92,-0.07657075,-0.015497306,-0.014517692,0.0020080276,0.036396038,-0.009516475,0.084441155,-0.071297124
93,-0.043773513,0.01838228,0.041952588,-0.06550849,0.055016343,0.04725873,0.0780053,0.04019826
94,0.005568429,-0.0034411338,0.045754448,-0.07430122,-0.0022729463,0.07873486,0.02659688,0.030112123
