stock,minmax,BOP,MINUS_DM,STDDEV,ADXR,TAN,COS,HT_DCPHASE,SIN
6282,min,-1.0,1.3017231981418709,0.11903603821098166,13.817528081292656,-6.936564251234059,-0.9985425969515106,-36.45722125754668,-0.9994316858192256
6282,max,2.0,4.826528515675151,2.6603395110798744,25.428748465726017,51.755754503056586,1.998532418604799,348.53532892534986,1.9991828689166904
