stock,minmax,BOP,MINUS_DM,STDDEV,ADXR,TAN,COS,HT_DCPHASE,SIN
5269,min,-1.0,45.87685038116797,7.958632982664637,17.54250463357752,-40.600699400076714,-0.9972895097360385,-40.1095289838654,-0.9991186186855608
5269,max,2.0,203.6343179053915,68.99175284214718,21.718493022913773,183.47609526739834,1.996989554765837,326.55189426827474,1.9990941258450219
