stock,minmax,BOP,MINUS_DM,STDDEV,ADXR,TAN,COS,HT_DCPHASE,SIN
1783,min,-1.0,2.2410109988289166,0.37005768416114876,17.978267010558316,-23.168161288488577,-0.999404075217815,-42.861783644551565,-0.9996730685994503
1783,max,1.947380156075812,8.628724965688413,3.70266202993743,30.101317420007828,62.265768209814844,1.9993650712804323,347.3106891449269,1.9987428595451568
