stock,minmax,BOP,MINUS_DM,STDDEV,ADXR,TAN,COS,HT_DCPHASE,SIN
8155,min,-1.0,6.77951139169056,0.9518849628529122,22.048302988170764,-82.90923603919276,-0.9999997541573138,-42.11322754124143,-0.999927269462719
8155,max,2.0,19.479825969219164,8.560324409030102,13.077543530344077,177.61710887721318,1.995927574424039,341.956153833231,1.9998715301605134
