stock,minmax,BOP,MINUS_DM,STDDEV,ADXR,TAN,COS,HT_DCPHASE,SIN
4126,min,-1.0,0.7949560234222546,0.10847999998982973,22.79361530707596,-29.679995306240844,-0.9999998100626655,-40.75798439311404,-0.9984665137364515
4126,max,2.0,6.539961765498733,2.06256291474211,36.0306955012444,133.46822518317603,1.9997795069716364,334.3569115822503,1.9984201003178494
