stock,minmax,BOP,TSF,SIN,STDDEV,CORREL,TAN,COS
9942,min,-1.0,86.23488571428574,-0.9997211382510597,0.22260962788995592,0.7913196199300038,-42.33501157942974,-0.9978189920850375
9942,max,1.0,111.96570879120887,0.9980209341181182,3.0656645185044975,0.9913082482835532,4.9975294204114125,0.994454250839865
