stock,minmax,BOP,TSF,SIN,STDDEV,CORREL,TAN,COS
2387,min,-1.0,30.43635824175824,-0.9991145788077618,0.07007999997593947,0.6584474286139477,-32.37612899962445,-0.9999732148521963
2387,max,1.0,36.46638461538461,0.9995233390682784,1.0012656938092561,0.9868905743208063,22.00376576554575,0.997622273486685
