stock,minmax,BOP,TSF,SIN,STDDEV,CORREL,TAN,COS
2881,min,-1.0,41.724931868131904,-0.9985416055821165,0.08439717061135563,0.9162021131094901,-76.79340391805862,-0.8751211553938388
2881,max,1.0,52.61210879120874,0.9999152251677786,1.2428788442990135,0.9941354942606287,13.640761158565352,0.9995707022180871
