stock,minmax,BOP,TSF,SIN,STDDEV,CORREL,TAN,COS
2404,min,-1.0,122.09915934065934,-0.9998499838005587,0.4483057955935194,0.9074516560460985,-21.228813171883857,-0.9999995012021365
2404,max,1.0,198.87543956043933,0.9988923653115054,5.37399029570773,0.994234699807135,57.7254138432455,0.9979912823364109
