stock,minmax,BOP,TSF,SIN,STDDEV,CORREL,TAN,COS
3289,min,-1.0,64.49537032967032,-0.9993499826321641,0.45035646148731734,0.7798426853987608,-55.656890500708265,-0.9992616187536915
3289,max,1.0,90.13831868131864,0.9998386284419377,5.699496180190162,0.9854298369571385,54.57900744599141,0.9997931822996455
