,BOP,HT_DCPHASE,MIN,VAR,COS,TAN,PLUS_DM,SIN
0,0.03902499,-0.05610446,-0.0666466,0.047597397,0.062485848,0.013606773,-0.0048533636,0.06875569
1,0.058702018,0.07538007,-0.095338345,0.019701602,0.015895484,0.044223182,0.018990781,0.0056848587
2,-0.05435449,-0.011260726,0.034721732,-0.0066887806,-0.024730703,0.019660642,-0.06412179,-0.06147985
3,-0.049373217,0.030447433,0.03621861,-0.009805688,-0.087041944,-0.054563235,0.049938034,0.024194246
4,0.025911568,-0.051606942,0.016667446,-0.08434064,0.019552017,0.05328623,-0.055605162,-0.000327338
5,0.00024227361,-0.010732127,-0.00644752,0.06881988,0.05860703,0.0006487863,0.037641022,-0.026687546
6,0.04898079,-0.066312395,0.052274868,-0.0100405775,-0.002932781,-0.061116923,0.08415415,-0.062419698
7,0.018736614,-0.031950556,0.01062574,0.02587412,0.05510165,-0.010217641,0.0004086543,0.035194483
8,0.00454316,-0.008650335,0.0018522248,-0.016730336,0.07564875,-0.06693567,0.029041294,-0.065590166
9,0.043153275,-0.05069444,-0.05436037,-0.025957633,-0.03398832,-0.060797896,0.05913268,0.051210176
10,0.04255553,-0.036739454,0.055838738,-0.08203679,0.029865628,-0.021275248,0.0267072,0.0034712572
11,-0.027148291,-0.023137987,-0.0758735,0.048231166,0.023098612,0.041976716,0.050699443,-0.0034671559
12,0.055121988,-0.06761358,0.082247905,0.02345064,-0.056109782,-0.07299781,0.0029497375,-0.10096589
13,-0.15620364,-0.0078111007,0.016183665,-0.08990037,-0.07436879,-0.0028174305,0.026280606,0.14402412
14,0.07534815,0.0057878904,-0.018608076,0.07357816,-0.04506787,-0.10330731,4.7870944e-05,-0.14297007
15,0.051002897,0.035448425,-0.0774196,0.07344546,-0.01230952,-0.07612455,0.045248237,-0.03874104
16,-0.15124269,0.083450854,0.09098684,-0.06785672,-0.019844566,0.015692497,0.029254835,0.14089109
17,0.10219404,0.0210024,-0.064908646,-0.026253052,-0.08120558,0.055808067,0.05642967,-0.050412327
18,0.047248848,-0.005228178,-0.037464723,-0.06285043,0.077718206,0.024314262,0.004624565,0.09415801
19,-0.08122623,-0.04429564,0.09110076,-0.07586543,-0.080131195,0.0058083017,0.07175758,-0.043931708
20,-0.015568752,0.016789546,0.036335193,0.085535735,-0.029184438,-0.08234231,-0.08166714,0.042986248
21,0.050334323,0.040811386,-0.02726608,-0.009108475,0.019696826,0.04631838,-0.02134661,-0.07138949
22,-0.106966585,-0.038126253,0.0497293,0.053135846,-0.05294933,0.015439673,-0.03885416,-0.03999661
23,0.07337986,-0.049690407,0.048903316,0.05868317,0.0413314,0.0704508,0.045626543,-0.042006128
24,0.03540412,-0.06665108,0.022301963,0.050095502,-0.07927964,0.002092783,0.03147191,0.04557803
25,0.028832432,-0.05179809,0.08056051,0.0046488196,-0.03305618,-0.018672125,0.029798312,-0.027843194
26,0.029716495,-0.007058079,-0.032516316,-0.03839987,-0.06114222,-0.055512786,0.051724926,-0.074281394
27,-0.11103886,0.03906622,-0.05312803,-0.030269567,0.030350525,0.10854508,0.07803627,0.16148873
28,0.16389768,-0.005505656,-0.076422885,0.06318294,0.0875141,0.05363696,0.0009912275,-0.0071247714
29,0.009672442,0.03986613,0.07428311,0.041723955,0.056790166,-0.03499142,0.03395286,0.057902522
30,0.0756321,-0.041019075,-0.09164777,0.06165915,-0.08430222,-0.06445597,-0.029441398,0.0611347
31,-0.12719144,0.010945487,0.0768196,-0.05057262,-0.07012733,-0.062388483,-0.023349136,0.018739134
32,0.07292612,-0.00022697655,-0.016904373,0.07702947,-0.075750396,0.07507866,0.07462072,-0.07762421
33,-0.014392881,0.06397363,0.0040868083,-0.04347866,0.035340734,0.07663916,-0.07216874,0.010123588
34,0.07192521,-0.0011236508,-0.071423784,0.060222834,-0.059729777,-0.01193204,-0.06634721,-0.057252087
35,0.065397754,0.03298409,0.07627267,0.024016894,-0.015162673,0.021851087,0.0059948307,-0.056103796
36,-0.007322168,-0.0038590278,0.0020016062,-0.0039041284,0.011895455,0.08913907,-0.0040987185,-0.0054118456
37,-0.18228212,0.0698057,-0.022537755,0.059262186,-0.0050319857,0.056056563,0.084732644,0.095757246
38,-0.019400356,0.009592309,-0.0018531604,-0.07382642,-0.08977184,0.06463683,0.038265586,0.05709467
39,0.18237935,-0.01678665,0.040407117,-0.023969892,-0.019042501,-0.05883329,-0.041840374,-0.15776272
40,0.07485392,0.044485994,-0.04443131,0.03364623,0.026991455,0.019212166,0.0403771,0.046937983
41,-0.009840432,-0.047427654,0.06456406,0.024388244,0.031295806,0.08598331,-0.023789108,0.04790062
42,0.03705412,0.023930792,0.06795058,-0.03016543,-0.03602162,0.030935297,-0.02914969,-0.035043612
