,BOP,HT_DCPHASE,MIN,VAR,COS,TAN,PLUS_DM,SIN
0,0.074690305,-0.05599722,-0.05967651,-0.048259743,0.007818875,0.055032182,-0.060777158,0.076276466
1,-0.0009101191,0.06827044,0.08483372,0.01436121,0.1093154,-0.046126015,-0.039153524,-0.015146702
2,-0.020730317,-0.0010238983,-0.01668816,-0.05322285,0.043027952,0.049924497,-0.06357324,-0.029660713
3,0.025447609,-0.034768537,-0.046575494,-0.0682897,-0.003261192,0.04712166,0.06561275,-0.0077763777
4,0.031026913,0.012203504,-0.066664554,0.10448272,-0.110039346,0.042336766,-0.06584864,-0.10522726
5,0.010445858,-0.051955447,-0.032092072,0.043635607,0.117647685,0.01639068,-0.029987296,0.077678904
6,-0.047262955,0.03609593,0.023945032,-0.10148098,0.18026958,-0.07590096,0.057851814,0.037643645
7,-0.10875443,0.081237055,-0.008928271,-0.0030497147,0.12211037,-0.06307512,-0.01084355,-0.0030280617
8,-0.05254181,0.0045464947,-0.03852561,-0.0921974,0.05879845,-0.071939,-0.050126124,0.02925834
9,0.093870744,0.012822526,0.08204758,0.002775866,-0.076121986,0.06140426,-0.00074348453,-0.04520304
10,-0.030153776,0.036147993,-0.05659021,-0.07036108,-0.0049146535,0.074489065,-0.015863076,-0.035535634
11,-0.11980227,0.055911314,0.047074255,-0.026528904,0.10561052,-0.09142251,0.008368902,0.058813464
12,0.014244256,-0.04801103,0.033802316,0.01626791,-0.0011999981,0.030069994,-0.0033262256,0.03808379
13,0.033636864,-0.008880367,-0.04358371,-0.06506119,-0.02702691,0.031448692,-0.0058040293,0.05235811
14,-0.065715134,-0.054443453,-0.031208958,-0.0746737,0.046778094,0.034270763,0.015947996,0.019044112
15,0.052451987,0.06812087,-0.07069757,-0.09148727,-0.061847214,0.008622648,0.045850202,-0.065538086
16,0.01680244,-0.07330894,0.06211418,-0.10372075,0.14188015,-0.011670096,-0.051285658,0.112950176
17,-0.032295365,0.0035722647,0.07492965,0.033396997,0.0012341813,-0.083469436,-0.08714281,0.016838964
18,-0.03241947,0.032034818,0.023863142,-0.0007112736,-0.08061541,-0.07919037,-0.07470888,-0.07470298
19,-0.09717944,0.05458822,-0.06741473,0.034692608,-0.030721148,0.025701769,-0.048006106,0.048586998
20,0.038532555,0.030821124,0.0044206963,-0.020511495,0.08009361,-0.017844154,-0.03015736,0.0068990197
21,0.039501987,-0.08504643,-0.044441912,0.04032395,0.009233445,0.00291668,0.049594685,0.044909075
22,-0.060397886,-0.010587121,-0.0018121526,-0.041837163,0.07526329,0.0818938,0.07168996,0.077330865
23,-0.047268506,0.0033519077,0.07442749,-0.032677066,-0.003972627,0.065753855,0.011192867,-0.0043266346
24,-0.01349044,0.07605557,0.027147021,-0.08639104,-0.02008552,-0.00015538029,-0.026014548,0.098931715
25,0.008063509,-0.026742077,-0.06655716,-0.024327226,-0.15513685,0.0073199426,0.0113130845,-0.039937254
26,-0.063460626,0.07068482,0.042159535,-0.088119835,-0.03474409,0.07427697,0.032744784,-0.041434485
27,0.04892514,0.048397776,0.0141665675,-0.029273044,-0.037967555,0.081627615,-0.061631363,0.0036369842
28,0.020473039,0.08786768,-0.00048590527,0.0727295,-0.07043721,0.04466834,-0.054427415,-0.0009017139
29,0.003733063,0.038600337,0.042075142,-0.08433572,-0.0460976,-0.055469606,-0.020696668,0.032325115
30,-0.107383154,0.035510685,-0.08017147,-0.113958314,0.09548205,0.034269296,0.038124315,0.106053226
31,0.03662139,0.03360335,0.07557072,0.08815208,-0.07698071,0.038439564,-0.052631985,0.007632576
32,0.15895855,-0.034898095,0.026157692,-0.034356065,-0.025120975,0.090897955,0.034402788,-0.022637531
33,-0.13464652,0.07665532,0.016553016,0.034471404,0.09120977,0.043635998,0.066998266,-0.056803178
34,0.042964555,0.043541703,0.016238825,0.030817425,0.12002043,-0.030259347,0.03774611,0.0329635
35,0.024914386,0.0010822333,-0.03994265,0.06375206,-0.089952506,-0.024392607,0.07378685,-0.11223476
36,-0.006512372,-0.034808338,0.021412604,-0.028204806,0.0003878639,-0.043990694,0.04606909,0.06494181
37,-0.020639105,-0.039744206,0.0023189154,-0.038745493,-0.053810745,0.0053134556,0.047815498,0.05331851
38,0.051319532,-0.028167088,-0.041963343,-0.046230976,-0.09106677,-0.006008689,-0.0050871097,-0.01579256
